vid,tmstmp,lat,lon,hdg,pid,rt,des,pdist,dly,tatripid,origtatripno,tablockid,zone,mode,psgld,stst,stsd,pulled_at,rt_chunk
1459,20260218 17:32,41.73667037181365,-87.66316223144531,180,9375,9,104th/Vincennes,87384,False,161,273986751,9 -619,,1,N/A,56100,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
8109,20260218 17:32,41.706904933137714,-87.65606185625184,158,9375,9,104th/Vincennes,98586,False,159,273986748,9 -652,,1,N/A,55500,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
8096,20260218 17:33,41.96275287204318,-87.66935729980469,178,9717,9,95th,3983,False,183,273986760,9 -603,,1,N/A,62700,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
8905,20260218 17:33,41.9391148215846,-87.66870679353413,176,9717,9,95th,12612,False,181,273986759,9 -626,,1,N/A,62100,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
1499,20260218 17:33,41.707210540771484,-87.65621185302734,162,9718,9,104th/Vincennes,98468,False,154,273986745,9 -654,,1,N/A,54120,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
1578,20260218 17:32,41.70576171875,-87.65641174316406,197,9718,9,104th/Vincennes,99020,False,155,273986746,9 -655,,1,N/A,54420,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
8225,20260218 17:33,41.93863129197506,-87.66869354248047,177,4658,X9,95th,10511,False,10002341,273982106,X9  -666,,1,N/A,62040,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
1583,20260218 17:33,41.89719564264471,-87.66737365722656,177,4658,X9,95th,25671,False,10002340,273982105,X9  -665,,1,N/A,61230,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
8031,20260218 17:27,41.87797164916992,-87.66676330566406,177,4658,X9,95th,32684,False,10002339,273982104,X9  -664,,1,N/A,60510,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
1469,20260218 17:32,41.818119812011716,-87.665283203125,180,4658,X9,95th,55370,False,10002336,273982102,X9  -659,,1,N/A,59070,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
8015,20260218 17:32,41.81149520874023,-87.66511535644531,177,4658,X9,95th,57788,False,10002335,273982101,X9  -657,,1,N/A,58350,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
8110,20260218 17:32,41.75978454589844,-87.66372192382812,179,4658,X9,95th,76663,False,10002334,273982100,X9  -660,,1,N/A,57630,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
8924,20260218 17:33,41.720794883934225,-87.6627667401288,183,4658,X9,95th,90904,False,10001759,273982099,X9  -658,,1,N/A,57000,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
1556,20260218 17:33,41.720977783203125,-87.6626205444336,356,8470,X9,Irving Park/Broadway,342,False,88350059,273982160,X9  -656,,1,N/A,63180,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
1535,20260218 17:33,41.76491104929071,-87.66372760973479,358,8470,X9,Irving Park/Broadway,16355,False,88350059,273982159,X9  -655,,1,N/A,62370,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
8055,20260218 17:32,41.78044873614644,-87.6641616821289,358,8470,X9,Irving Park/Broadway,22031,False,10001683,273982158,X9  -653,,1,N/A,61590,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
1554,20260218 17:33,41.83037185668945,-87.66543758616729,359,8470,X9,Irving Park/Broadway,40271,False,10001682,273982157,X9  -651,,1,N/A,60780,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
8216,20260218 17:32,41.87401535931755,-87.6664612713982,2,8470,X9,Irving Park/Broadway,56864,False,10001681,273982156,X9  -663,,1,N/A,60030,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
1458,20260218 17:33,41.8943522383527,-87.66716766357422,359,8470,X9,Irving Park/Broadway,64229,False,10001680,273982155,X9  -661,,1,N/A,59220,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
8061,20260218 17:32,41.90643230237459,-87.66751861572266,359,8470,X9,Irving Park/Broadway,68650,False,10001679,273982154,X9  -668,,1,N/A,58470,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
8223,20260218 17:32,41.93854268391927,-87.66853332519531,358,8470,X9,Irving Park/Broadway,80404,False,10001678,273982153,X9  -667,,1,N/A,57720,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
1532,20260218 17:33,41.953558603922524,-87.66896057128906,359,8470,X9,Irving Park/Broadway,85889,False,10001677,273982152,X9  -654,,1,N/A,56970,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
8854,20260218 17:33,42.01609420776367,-87.708740234375,181,7170,11,Western Brown Line,1785,False,10000227,273994914,11 -504,,1,N/A,63030,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
8838,20260218 17:33,41.99439893450056,-87.71399906703404,149,7170,11,Western Brown Line,10567,False,10000228,273994913,11 -501,,1,N/A,61950,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
1553,20260218 17:32,41.96609354019165,-87.6881775856018,173,7170,11,Western Brown Line,24129,False,10000229,273994912,11 -505,,1,N/A,60870,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
8790,20260218 17:33,41.97515606058055,-87.69229731066474,0,7171,11,Howard/McCormick,3741,False,10000226,273994953,11 -502,,1,N/A,62160,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
8768,20260218 17:33,42.01734468413562,-87.70870971679688,0,7171,11,Howard/McCormick,22721,False,10000231,273994952,11 -551,,1,N/A,61050,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
8108,20260218 17:33,41.871490478515625,-87.76461029052734,99,4135,12,15th/Indiana,563,False,1074934,273984452,12 -253,,1,N/A,63270,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
1715,20260218 17:33,41.86606979370117,-87.7325158295808,88,4135,12,15th/Indiana,11349,False,1074934,273984451,12 -212,,1,N/A,62670,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
8287,20260218 17:33,41.86634063720703,-87.70527648925781,89,4135,12,15th/Indiana,18738,False,1074934,273984450,12 -211,,1,N/A,62100,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
8268,20260218 17:32,41.866595635047325,-87.68810272216797,87,4135,12,15th/Indiana,23397,False,1074934,273984449,12 -210,,1,N/A,61500,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
8592,20260218 17:32,41.86692810058594,-87.65732300956294,90,4135,12,15th/Indiana,33030,False,1074934,273984448,12 -209,,1,N/A,60990,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
8273,20260218 17:32,41.86707520484924,-87.64858722686768,88,4135,12,15th/Indiana,35407,False,1074934,273984446,12 -252,,1,N/A,60000,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
1149,20260218 17:32,41.86709976196289,-87.64718288845486,89,4135,12,15th/Indiana,35790,False,1074934,273984447,12 -208,,1,N/A,60510,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
1197,20260218 17:32,41.86161768211509,-87.62250792305424,179,4135,12,15th/Indiana,44557,False,1074934,273984444,12 -207,,1,N/A,59040,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
8895,20260218 17:33,41.86143112182617,-87.62249755859375,181,4135,12,15th/Indiana,44574,False,1074934,273984445,12 -203,,1,N/A,59520,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
1249,20260218 17:33,41.86750030517578,-87.6242727060787,269,7471,12,Central/Harrison,3545,False,1074582,273984524,12 -255,,1,N/A,62700,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
1688,20260218 17:33,41.8673210144043,-87.6392125668733,268,7471,12,Central/Harrison,7599,False,1074582,273984566,12 -216,,1,N/A,62250,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
8738,20260218 17:32,41.86696113239635,-87.66322187943892,268,7471,12,Central/Harrison,14117,False,1074582,273984523,12 -215,,1,N/A,61800,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
8869,20260218 17:33,41.86684036254883,-87.67498452322823,271,7471,12,Central/Harrison,17306,False,1074582,273984582,12 -206,,1,N/A,61350,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
1129,20260218 17:33,41.86665598551432,-87.685791015625,254,7471,12,Central/Harrison,21486,False,1074582,273984522,12 -251,,1,N/A,60900,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
8831,20260218 17:33,41.866421121065734,-87.70487325699602,274,7471,12,Central/Harrison,26646,False,1074582,273984584,12 -214,,1,N/A,60420,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
4056,20260218 17:33,41.86587905883789,-87.74609468421157,265,7471,12,Central/Harrison,37831,False,1074582,273984520,12 -205,,1,N/A,59430,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
4314,20260218 17:32,41.8831672668457,-87.6434555053711,88,4275,J14,103rd/Stony Island,24,False,1030523,273995191,J14 -160,,1,N/A,62610,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
4064,20260218 17:32,41.87459085637873,-87.62432098388672,181,4275,J14,103rd/Stony Island,8333,False,1030521,273995189,J14 -159,,1,N/A,62010,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
4304,20260218 17:33,41.868309020996094,-87.62053680419922,178,4275,J14,103rd/Stony Island,11607,False,1030520,273995188,J14 -151,,1,N/A,61710,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
4047,20260218 17:33,41.85572052001953,-87.6157455444336,164,4275,J14,103rd/Stony Island,16401,False,1030519,273995187,J14 -156,,1,N/A,61410,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
4308,20260218 17:33,41.79767990112305,-87.58045959472656,145,4275,J14,103rd/Stony Island,40154,False,1030518,273995186,J14 -157,,1,N/A,61110,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
4182,20260218 17:32,41.79294967651367,-87.58035278320312,187,4275,J14,103rd/Stony Island,42035,False,1030516,273995184,J14 -152,,1,N/A,60570,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
4070,20260218 17:32,41.78725814819336,-87.57781219482422,176,4275,J14,103rd/Stony Island,44291,False,1030517,273995185,J14 -161,,1,N/A,60840,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
4190,20260218 17:32,41.7663683423809,-87.57632835238587,177,4275,J14,103rd/Stony Island,52270,False,1030514,273995182,J14 -117,,1,N/A,60030,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
4036,20260218 17:32,41.75924120451275,-87.57615661621094,179,4275,J14,103rd/Stony Island,54851,False,1030513,273995181,J14 -154,,1,N/A,59760,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
4320,20260218 17:32,41.75839332912279,-87.57615352022475,178,4275,J14,103rd/Stony Island,55159,False,1030515,273995183,J14 -104,,1,N/A,60300,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
4331,20260218 17:33,41.72618702479771,-87.575439453125,180,4275,J14,103rd/Stony Island,66906,False,1030512,273995180,J14 -158,,1,N/A,59520,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
4310,20260218 17:32,41.72367999018455,-87.57536876444914,179,4275,J14,103rd/Stony Island,67818,False,1030511,273995179,J14 -116,,1,N/A,59190,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
4315,20260218 17:33,41.72197341918945,-87.5753402709961,177,4275,J14,103rd/Stony Island,68441,False,1030509,273995177,J14 -155,,1,N/A,58470,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
4037,20260218 17:32,41.70854187011719,-87.58126068115234,76,4276,J14,Washington/Jefferson,0,False,1030232,273995076,J14 -110,,1,N/A,63720,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
4194,20260218 17:32,41.715858459472656,-87.57459259033203,325,4276,J14,Washington/Jefferson,12604,False,1030230,273995074,26 -155,,1,N/A,62520,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
4108,20260218 17:32,41.73331057640814,-87.57561837473223,0,4276,J14,Washington/Jefferson,19028,False,1030229,273995073,J14 -124,,1,N/A,61920,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
4176,20260218 17:32,41.766215324401855,-87.57631278038025,1,4276,J14,Washington/Jefferson,31030,False,1030228,273995072,J14 -123,,1,N/A,61320,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
4180,20260218 17:33,41.88206100463867,-87.62614971658458,271,4276,J14,Washington/Jefferson,78296,False,1030226,273995070,J14 -109,,1,N/A,60180,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
4332,20260218 17:32,41.883128814697265,-87.64415771484374,86,4276,J14,Washington/Jefferson,84610,False,1030224,273995068,J14 -162,,1,N/A,58980,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
4005,20260218 17:32,41.88311828613281,-87.643828125,88,4276,J14,Washington/Jefferson,84700,True,1030223,273995067,J14 -108,,1,N/A,58380,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
4324,20260218 17:32,41.88206100463867,-87.6259709233823,267,4277,J14,Madison/Jefferson,78247,False,1030225,273995069,J14 -111,,1,N/A,59580,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
8469,20260218 17:32,41.809226989746094,-87.63178253173828,269,4287,15,103rd/Stony Island,1,False,231,273995698,15 -104,,1,N/A,62640,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
1151,20260218 17:33,41.80191605179398,-87.58776572898581,173,4287,15,103rd/Stony Island,15115,False,102,273995696,15 -108,,1,N/A,61890,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
8326,20260218 17:32,41.7910323307432,-87.5866796559301,178,4287,15,103rd/Stony Island,19494,False,163,273995741,15 -154,,1,N/A,61770,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
8000,20260218 17:32,41.77608054024832,-87.58635711669922,179,4287,15,103rd/Stony Island,24936,False,104,273995746,15 -157,,1,N/A,61170,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
8522,20260218 17:33,41.77349090576172,-87.58628634748787,178,4287,15,103rd/Stony Island,25881,False,103,273995744,15 -156,,1,N/A,60540,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
8331,20260218 17:33,41.72810330307274,-87.57549285888672,178,4287,15,103rd/Stony Island,45142,False,108,273995749,15 -151,,1,N/A,59940,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
8929,20260218 17:33,41.71342468261719,-87.57119750976562,88,4287,15,103rd/Stony Island,51051,False,106,273995684,15 -113,,1,N/A,59310,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
8519,20260218 17:32,41.70793370997652,-87.5803571660468,294,4287,15,103rd/Stony Island,59146,False,96,273995685,15 -112,,1,N/A,58710,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
8001,20260218 17:32,41.70853805541992,-87.58126068115234,76,4288,15,47th Red Line,0,False,214,273995724,15 -153,,1,N/A,63060,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
8002,20260218 17:33,41.74439066106623,-87.57584381103516,0,4288,15,47th Red Line,20429,False,213,273995692,15 -155,,1,N/A,62070,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
8009,20260218 17:32,41.80238184853206,-87.59706115722656,263,4288,15,47th Red Line,47110,False,208,273995687,15 -109,,1,N/A,59130,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
8307,20260218 17:32,41.85835266113281,-87.74359130859375,4,3916,18,Michigan Avenue,0,False,87,273984316,18 -206,,1,N/A,63630,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
1676,20260218 17:32,41.85904015435113,-87.70293468899197,158,3916,18,Michigan Avenue,11109,False,88,273984247,18 -208,,1,N/A,62460,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
1166,20260218 17:33,41.857879638671875,-87.66146321199378,90,3916,18,Michigan Avenue,25613,False,89,273984246,18 -253,,1,N/A,61380,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
8285,20260218 17:33,41.86714553833008,-87.64393771778454,88,3916,18,Michigan Avenue,33675,False,90,273984245,18 -203,,1,N/A,60480,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
8892,20260218 17:33,41.86748123168945,-87.6264087452608,274,3916,18,Michigan Avenue,41026,False,91,273984244,18 -251,,1,N/A,59520,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
8311,20260218 17:32,41.86238590587269,-87.64678192138672,178,3918,18,16th/Cicero,7253,False,98,273984317,18 -254,,1,N/A,62340,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
8597,20260218 17:33,41.8577036176409,-87.6733899797712,274,3918,18,16th/Cicero,16064,False,104,273984284,18 -252,,1,N/A,61410,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
8290,20260218 17:32,41.85912436026114,-87.70333099365234,268,3918,18,16th/Cicero,27222,False,103,273984283,18 -205,,1,N/A,60480,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
1106,20260218 17:33,41.880611419677734,-87.72844696044922,89,956,20,Pulaski,12573,False,88424262,274070499,20 -859,,1,N/A,62220,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
8617,20260218 17:33,41.88026134784405,-87.755737891564,92,2063,20,Illinois Center,5077,False,88392978,273982454,20 -813,,1,N/A,62850,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
1436,20260218 17:33,41.88060760498047,-87.72992773617015,89,2063,20,Illinois Center,12171,False,88392977,273982453,20 -823,,1,N/A,62340,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
8168,20260218 17:33,41.88095474243164,-87.70377349853516,91,2063,20,Illinois Center,19319,False,88392975,273982452,20 -858,,1,N/A,61890,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
8881,20260218 17:33,41.88117980957031,-87.68572315416839,84,2063,20,Illinois Center,24223,False,88392974,273982451,20 -822,,1,N/A,61440,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
1561,20260218 17:32,41.881649017333984,-87.6554581371706,87,2063,20,Illinois Center,32460,False,88392973,273982450,20 -857,,1,N/A,60990,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
1982,20260218 17:32,41.881730947921525,-87.6503228714217,89,2063,20,Illinois Center,33859,False,88392972,273982449,20 -804,,1,N/A,60600,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
1950,20260218 17:33,41.88177314964501,-87.64815727440086,87,2063,20,Illinois Center,34449,False,88392970,273982448,20 -866,,1,N/A,60240,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
1435,20260218 17:33,41.88324867806784,-87.62441383920064,71,2063,20,Illinois Center,41383,False,88392969,273982447,20 -856,,1,N/A,59910,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
8871,20260218 17:33,41.88581848144531,-87.62078094482422,182,2063,20,Illinois Center,44999,False,88392968,273982446,20 -819,,1,N/A,59580,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
8171,20260218 17:33,41.88550469369599,-87.62077331542969,179,2063,20,Illinois Center,45113,False,88392966,273982444,20 -851,,1,N/A,58950,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
1255,20260218 17:33,41.88548024495443,-87.62077331542969,180,2063,20,Illinois Center,45122,False,88392967,273982445,20 -854,,1,N/A,59280,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
8651,20260218 17:32,41.88238941539418,-87.62450408935547,184,4096,20,Austin,1857,False,88393096,273982570,20 -865,,1,N/A,62910,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
8578,20260218 17:33,41.88192718907406,-87.6363938984118,276,4096,20,Austin,5199,False,88393095,273982569,20 -818,,1,N/A,62610,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
1442,20260218 17:33,41.881839752197266,-87.64204406738281,290,4096,20,Austin,6734,False,88393094,273982568,20 -860,,1,N/A,62310,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
1190,20260218 17:33,41.881649017333984,-87.6555969680565,269,4096,20,Austin,10406,False,88393093,273982567,20 -855,,1,N/A,62010,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
1173,20260218 17:33,41.88160705566406,-87.66405193622296,270,4096,20,Austin,12719,False,88393091,273982565,20 -853,,1,N/A,61410,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
8582,20260218 17:32,41.88155746459961,-87.66580775334285,268,4096,20,Austin,13195,False,88393092,273982566,20 -817,,1,N/A,61710,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
8884,20260218 17:33,41.88138727041391,-87.67632440420297,270,4096,20,Austin,16060,False,88393090,273982564,20 -864,,1,N/A,61110,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
8178,20260218 17:33,41.881046295166016,-87.699860177389,269,4096,20,Austin,22461,False,88393089,273982563,20 -863,,1,N/A,60810,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
8162,20260218 17:32,41.88057231903076,-87.74671268463135,270,4096,20,Austin,35227,False,88393084,273982558,20 -861,,1,N/A,59310,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
1466,20260218 17:32,41.880580500552526,-87.74751924213611,269,4096,20,Austin,35448,False,88393086,273982560,20 -862,,1,N/A,59910,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
1565,20260218 17:33,41.88046605246408,-87.75246524810791,268,4096,20,Austin,36798,False,88393083,273982557,20 -814,,1,N/A,58980,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
1904,20260218 17:32,41.88045243959169,-87.7529407191921,273,4096,20,Austin,36930,False,88393085,273982559,20 -802,,1,N/A,59610,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
1373,20260218 17:33,41.88044699976,-87.75483561370332,276,4096,20,Austin,37450,False,88393082,273982556,20 -852,,1,N/A,58680,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
8266,20260218 17:32,41.850311279296875,-87.80344435747932,88,4555,21,Mercy Hospital,2386,False,1429,273986557,21 -251,,1,N/A,63000,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
8274,20260218 17:33,41.85063171386719,-87.7842911228989,89,4555,21,Mercy Hospital,7598,False,1428,273986556,21 -209,,1,N/A,62280,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
8627,20260218 17:32,41.851208737022,-87.7447489688271,89,4555,21,Mercy Hospital,18355,False,1427,273986555,21 -203,,1,N/A,61560,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
8517,20260218 17:33,41.852420806884766,-87.6615971156529,88,4555,21,Mercy Hospital,40998,False,1424,273986552,21 -252,,1,N/A,59400,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
8637,20260218 17:33,41.852420806884766,-87.66125277815193,89,4555,21,Mercy Hospital,41092,False,1425,273986553,21 -256,,1,N/A,60120,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
8861,20260218 17:32,41.845699310302734,-87.61981281481292,276,4555,21,Mercy Hospital,55717,False,1423,273986551,21 -206,,1,N/A,58620,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
8284,20260218 17:32,41.85293960571289,-87.6243215448716,269,4557,21,North Riverside Mall,4630,False,389,273986475,21 -205,,1,N/A,63000,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
7904,20260218 17:33,41.85272919504266,-87.64154534590871,269,4557,21,North Riverside Mall,9329,False,387,273986474,21 -212,,1,N/A,62220,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
8272,20260218 17:32,41.85196770562066,-87.6910883585612,261,4557,21,North Riverside Mall,22787,False,385,273986472,21 -208,,1,N/A,60660,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
4006,20260218 17:32,41.85129165649414,-87.74912824128803,267,4557,21,North Riverside Mall,38619,False,384,273986471,21 -255,,1,N/A,59880,2026-02-18,2026-02-18 17:33:18 CST,"9,X9,11,12,J14,15,18,19,20,21"
