vid,tmstmp,lat,lon,hdg,pid,rt,des,pdist,dly,tatripid,origtatripno,tablockid,zone,mode,psgld,stst,stsd,pulled_at,rt_chunk
8333,20260219 23:40,41.76098845725836,-87.56177130410838,325,7032,71,69th Red Line,31327,False,22223614,273993091,71 -159,,1,N/A,83910,2026-02-19,2026-02-19 23:40:41 CST,"66,67,68,70,71,72,73,74,75,76"
8483,20260219 23:40,41.768809167962324,-87.62573623657227,268,7032,71,69th Red Line,51624,False,22223615,273993090,71 -156,,1,N/A,82650,2026-02-19,2026-02-19 23:40:41 CST,"66,67,68,70,71,72,73,74,75,76"
8878,20260219 23:40,41.910665588378905,-87.66816284179687,268,95,72,Harlem,10082,False,1075613,273986177,72 -863,,1,N/A,84420,2026-02-19,2026-02-19 23:40:41 CST,"66,67,68,70,71,72,73,74,75,76"
8693,20260219 23:40,41.909729405453334,-87.74588775634766,270,95,72,Harlem,31178,False,1075612,273986173,72 -862,,1,N/A,83280,2026-02-19,2026-02-19 23:40:41 CST,"66,67,68,70,71,72,73,74,75,76"
8881,20260219 23:40,41.91071319580078,-87.8048097882952,91,95,72,Harlem,48358,False,1075611,273986176,72 -861,,1,N/A,82200,2026-02-19,2026-02-19 23:40:41 CST,"66,67,68,70,71,72,73,74,75,76"
8668,20260219 23:40,41.90947341918945,-87.75331052144368,89,10913,72,Clark,13855,False,1075633,273986148,72 -865,,1,N/A,84570,2026-02-19,2026-02-19 23:40:41 CST,"66,67,68,70,71,72,73,74,75,76"
8802,20260219 23:40,41.91055839292465,-87.67328028525075,88,10913,72,Clark,35623,False,1075631,273986151,72 -860,,1,N/A,83370,2026-02-19,2026-02-19 23:40:41 CST,"66,67,68,70,71,72,73,74,75,76"
8622,20260219 23:40,41.91130447387695,-87.6312255859375,220,10913,72,Clark,47103,False,1075630,273986167,72 -864,,1,N/A,82170,2026-02-19,2026-02-19 23:40:41 CST,"66,67,68,70,71,72,73,74,75,76"
8870,20260219 23:40,41.92481592539195,-87.70130095610747,267,8420,74,Grand/Nordica,14056,False,136,273989946,72 -856,,1,N/A,84360,2026-02-19,2026-02-19 23:40:41 CST,"66,67,68,70,71,72,73,74,75,76"
8615,20260219 23:40,41.9240857174522,-87.76284709729646,268,8420,74,Grand/Nordica,30833,False,135,273989945,74 -859,,1,N/A,83250,2026-02-19,2026-02-19 23:40:41 CST,"66,67,68,70,71,72,73,74,75,76"
8586,20260219 23:40,41.92375183105469,-87.77693176269531,89,8421,74,Pulaski,6800,False,88423284,274070187,74 -810,,1,N/A,84870,2026-02-19,2026-02-19 23:40:41 CST,"66,67,68,70,71,72,73,74,75,76"
8760,20260219 23:40,41.923553466796875,-87.79458618164062,88,8422,74,Halsted,2003,False,132,273990066,74 -808,,1,N/A,85110,2026-02-19,2026-02-19 23:40:41 CST,"66,67,68,70,71,72,73,74,75,76"
8647,20260219 23:40,41.9247932434082,-87.69245166778565,93,8422,74,Halsted,29755,False,139,273990065,74 -820,,1,N/A,83820,2026-02-19,2026-02-19 23:40:41 CST,"66,67,68,70,71,72,73,74,75,76"
8172,20260219 23:40,41.925498962402344,-87.64924808424347,268,8422,74,Halsted,46248,False,140,273990064,74 -860,,1,N/A,82530,2026-02-19,2026-02-19 23:40:41 CST,"66,67,68,70,71,72,73,74,75,76"
7902,20260219 23:40,41.752718705397385,-87.62592033973107,174,29251,75,79th/Western,21494,False,10002637,273990239,75 -652,,1,N/A,84150,2026-02-19,2026-02-19 23:40:41 CST,"66,67,68,70,71,72,73,74,75,76"
1580,20260219 23:40,41.761390979473404,-87.55531897911659,11,29252,75,Lakefront,47225,False,10002632,273990156,75 -653,,1,N/A,82500,2026-02-19,2026-02-19 23:40:41 CST,"66,67,68,70,71,72,73,74,75,76"
8349,20260219 23:40,41.931151666666665,-87.805665,51,4618,76,Logan Square,15,False,187,273992877,76 -464,,1,N/A,85410,2026-02-19,2026-02-19 23:40:41 CST,"66,67,68,70,71,72,73,74,75,76"
8370,20260219 23:40,41.93080827666492,-87.71025811172113,128,4618,76,Logan Square,26191,False,186,273992876,76 -455,,1,N/A,84000,2026-02-19,2026-02-19 23:40:41 CST,"66,67,68,70,71,72,73,74,75,76"
8359,20260219 23:40,41.93206348419189,-87.70256334940592,265,4621,76,Harlem,19916,False,181,273992995,76 -465,,1,N/A,84000,2026-02-19,2026-02-19 23:40:41 CST,"66,67,68,70,71,72,73,74,75,76"
1020,20260219 23:40,41.93110949652536,-87.7784367970058,268,4621,76,Harlem,42648,False,197,273992994,76 -458,,1,N/A,82740,2026-02-19,2026-02-19 23:40:41 CST,"66,67,68,70,71,72,73,74,75,76"
1360,20260219 23:40,41.937461853027344,-87.63945007324219,358,10902,77,Cumberland,2986,False,204032,273990338,77 -469,,1,N/A,85020,2026-02-19,2026-02-19 23:40:47 CST,"77,78,79,80,81,81W,82,84,85,85A"
7997,20260219 23:40,41.939548224733585,-87.6880958958676,271,10902,77,Cumberland,17156,False,205874,273990337,77 -472,,1,N/A,84180,2026-02-19,2026-02-19 23:40:47 CST,"77,78,79,80,81,81W,82,84,85,85A"
8211,20260219 23:40,41.93924331665039,-87.7156114578247,268,10902,77,Cumberland,24816,False,351,273990336,77 -473,,1,N/A,83340,2026-02-19,2026-02-19 23:40:47 CST,"77,78,79,80,81,81W,82,84,85,85A"
8369,20260219 23:40,41.93723333333333,-87.835575,90,10902,77,Cumberland,57620,False,1007588,273990335,77 -471,,1,N/A,81600,2026-02-19,2026-02-19 23:40:47 CST,"77,78,79,80,81,81W,82,84,85,85A"
8366,20260219 23:40,41.937311666666666,-87.835515,90,10902,77,Cumberland,57648,True,339,273990333,77 -470,,1,N/A,79980,2026-02-19,2026-02-19 23:40:47 CST,"77,78,79,80,81,81W,82,84,85,85A"
1046,20260219 23:40,41.93809127807617,-87.80073165893555,89,10944,77,Diversey/Lake Shore,9424,False,1007385,273990299,77 -466,,1,N/A,84600,2026-02-19,2026-02-19 23:40:47 CST,"77,78,79,80,81,81W,82,84,85,85A"
1039,20260219 23:40,41.93944799900055,-87.69062662124634,88,10944,77,Diversey/Lake Shore,39310,False,1007582,273990295,77 -474,,1,N/A,83400,2026-02-19,2026-02-19 23:40:47 CST,"77,78,79,80,81,81W,82,84,85,85A"
8232,20260219 23:40,41.940120697021484,-87.63951887907805,89,10944,77,Diversey/Lake Shore,53178,False,1007572,273990298,77 -459,,1,N/A,82200,2026-02-19,2026-02-19 23:40:47 CST,"77,78,79,80,81,81W,82,84,85,85A"
1288,20260219 23:40,41.75162887573242,-87.57360553741455,269,1598,79,Western,8431,False,331,273990784,79 -718,,1,N/A,84690,2026-02-19,2026-02-19 23:40:47 CST,"77,78,79,80,81,81W,82,84,85,85A"
1256,20260219 23:40,41.75078768048968,-87.63351309640068,265,1599,79,Ford City,24789,False,329,273990783,79 -727,,1,N/A,83730,2026-02-19,2026-02-19 23:40:47 CST,"77,78,79,80,81,81W,82,84,85,85A"
8457,20260219 23:40,41.750308990478516,-87.6659761754478,269,1599,79,Ford City,33644,False,328,273990757,79 -707,,1,N/A,83250,2026-02-19,2026-02-19 23:40:47 CST,"77,78,79,80,81,81W,82,84,85,85A"
1007,20260219 23:40,41.755924224853516,-87.73309326171875,181,1612,79,Lakefront,0,False,506,273990828,79 -760,,1,N/A,85890,2026-02-19,2026-02-19 23:40:47 CST,"77,78,79,80,81,81W,82,84,85,85A"
8698,20260219 23:40,41.75584030151367,-87.73309326171875,185,1612,79,Lakefront,0,False,221,273990775,79 -709,,1,N/A,85230,2026-02-19,2026-02-19 23:40:47 CST,"77,78,79,80,81,81W,82,84,85,85A"
7975,20260219 23:40,41.749538089918055,-87.71476447063944,88,1612,79,Lakefront,12313,False,220,273990767,79 -758,,1,N/A,84630,2026-02-19,2026-02-19 23:40:47 CST,"77,78,79,80,81,81W,82,84,85,85A"
7973,20260219 23:40,41.751629965645925,-87.57349613734654,88,1612,79,Lakefront,51303,False,215,273990772,79 -751,,1,N/A,82380,2026-02-19,2026-02-19 23:40:47 CST,"77,78,79,80,81,81W,82,84,85,85A"
8529,20260219 23:40,41.75200711266469,-87.54546252751754,267,1612,79,Lakefront,59840,False,213,273990770,79 -710,,1,N/A,81420,2026-02-19,2026-02-19 23:40:47 CST,"77,78,79,80,81,81W,82,84,85,85A"
8155,20260219 23:40,41.7513313293457,-87.60030806692023,89,1628,79,Lakefront,22526,False,216,273990795,79 -728,,1,N/A,83880,2026-02-19,2026-02-19 23:40:47 CST,"77,78,79,80,81,81W,82,84,85,85A"
1213,20260219 23:40,41.75185158139183,-87.5558573404948,87,1628,79,Lakefront,34633,False,214,273990812,79 -719,,1,N/A,82920,2026-02-19,2026-02-19 23:40:47 CST,"77,78,79,80,81,81W,82,84,85,85A"
8543,20260219 23:40,41.75010721307052,-87.68119932475842,108,3501,79,Lakefront,23518,False,223,273990777,79 -763,,1,N/A,83880,2026-02-19,2026-02-19 23:40:47 CST,"77,78,79,80,81,81W,82,84,85,85A"
8624,20260219 23:40,41.75061622032752,-87.64421844482422,91,3501,79,Lakefront,33581,False,222,273990829,79 -721,,1,N/A,83280,2026-02-19,2026-02-19 23:40:47 CST,"77,78,79,80,81,81W,82,84,85,85A"
7986,20260219 23:40,41.75192333333333,-87.54472833333334,114,19369,79,Ashland,51,False,332,273990811,79 -756,,1,N/A,85170,2026-02-19,2026-02-19 23:40:47 CST,"77,78,79,80,81,81W,82,84,85,85A"
8141,20260219 23:40,41.75115807273171,-87.61477147882636,267,19369,79,Ashland,19655,False,330,273990815,79 -755,,1,N/A,84210,2026-02-19,2026-02-19 23:40:47 CST,"77,78,79,80,81,81W,82,84,85,85A"
1404,20260219 23:40,41.95324,-87.80896666666666,244,1031,80,Harlem,43031,False,88357657,273997686,80 -466,,1,N/A,81900,2026-02-19,2026-02-19 23:40:47 CST,"77,78,79,80,81,81W,82,84,85,85A"
8754,20260219 23:40,41.9527062238273,-87.80821861655025,88,3090,80,Broadway,653,False,88357790,273997794,80 -465,,1,N/A,85170,2026-02-19,2026-02-19 23:40:47 CST,"77,78,79,80,81,81W,82,84,85,85A"
8747,20260219 23:40,41.953626573085785,-87.72580707073212,92,3090,80,Broadway,23027,False,88357789,273997793,80 -464,,1,N/A,83910,2026-02-19,2026-02-19 23:40:47 CST,"77,78,79,80,81,81W,82,84,85,85A"
1394,20260219 23:40,41.95454025268555,-87.6515208024245,89,3090,80,Broadway,43196,False,88357788,273997792,80 -463,,1,N/A,82650,2026-02-19,2026-02-19 23:40:47 CST,"77,78,79,80,81,81W,82,84,85,85A"
1621,20260219 23:40,41.95436096191406,-87.66413951369951,269,10909,80,Harlem,3452,False,88357661,273997689,80 -451,,1,N/A,84870,2026-02-19,2026-02-19 23:40:47 CST,"77,78,79,80,81,81W,82,84,85,85A"
1528,20260219 23:40,41.95363998413086,-87.73316110147012,268,10909,80,Harlem,22194,False,88357659,273997688,80 -467,,1,N/A,83820,2026-02-19,2026-02-19 23:40:47 CST,"77,78,79,80,81,81W,82,84,85,85A"
8382,20260219 23:40,41.952863925840795,-87.78994918451076,268,10909,80,Harlem,37614,False,88357658,273997687,80 -461,,1,N/A,82890,2026-02-19,2026-02-19 23:40:47 CST,"77,78,79,80,81,81W,82,84,85,85A"
1225,20260219 23:40,41.96812057495117,-87.7401008605957,89,16550,81,Wilson/Marine,6463,False,1007528,273983561,91 -457,,1,N/A,84930,2026-02-19,2026-02-19 23:40:47 CST,"77,78,79,80,81,81W,82,84,85,85A"
7981,20260219 23:40,41.968900178608145,-87.66812736109684,88,16550,81,Wilson/Marine,25981,False,1007528,273983548,92 -454,,1,N/A,83730,2026-02-19,2026-02-19 23:40:47 CST,"77,78,79,80,81,81W,82,84,85,85A"
8381,20260219 23:40,41.96878528594971,-87.67684745788574,268,16551,81,Jefferson Park Blue Line,8642,False,1007528,273983546,81 -455,,1,N/A,84720,2026-02-19,2026-02-19 23:40:47 CST,"77,78,79,80,81,81W,82,84,85,85A"
7979,20260219 23:40,41.9682502746582,-87.72732901065908,272,16551,81,Jefferson Park Blue Line,22336,False,1007528,273983365,81 -456,,1,N/A,83820,2026-02-19,2026-02-19 23:40:47 CST,"77,78,79,80,81,81W,82,84,85,85A"
8268,20260219 23:40,41.836505,-87.725665,87,1656,82,Devon/Kedzie,0,False,88362405,273991540,82 -261,,1,N/A,86130,2026-02-19,2026-02-19 23:40:47 CST,"77,78,79,80,81,81W,82,84,85,85A"
8102,20260219 23:40,41.85386245315139,-87.71505819784629,4,1656,82,Devon/Kedzie,9283,False,279,273991539,82 -260,,1,N/A,84780,2026-02-19,2026-02-19 23:40:47 CST,"77,78,79,80,81,81W,82,84,85,85A"
8738,20260219 23:40,41.934051259358725,-87.71234893798828,359,1656,82,Devon/Kedzie,39946,False,88362404,273991538,82 -259,,1,N/A,83430,2026-02-19,2026-02-19 23:40:47 CST,"77,78,79,80,81,81W,82,84,85,85A"
8294,20260219 23:40,41.957014083862305,-87.71301651000977,358,1656,82,Devon/Kedzie,48330,False,277,273991537,82 -214,,1,N/A,82200,2026-02-19,2026-02-19 23:40:47 CST,"77,78,79,80,81,81W,82,84,85,85A"
8895,20260219 23:40,41.99434222345767,-87.71407318115234,188,15953,82,31st/Pulaski,2219,False,88362400,273991571,82 -213,,1,N/A,84750,2026-02-19,2026-02-19 23:40:47 CST,"77,78,79,80,81,81W,82,84,85,85A"
8634,20260219 23:40,41.91520166397095,-87.71184253692627,177,15953,82,31st/Pulaski,31125,False,1031867,273991570,82 -208,,1,N/A,83820,2026-02-19,2026-02-19 23:40:47 CST,"77,78,79,80,81,81W,82,84,85,85A"
8289,20260219 23:40,41.88991854483621,-87.71127185486911,177,15953,82,31st/Pulaski,40481,False,1031866,273991569,82 -262,,1,N/A,82920,2026-02-19,2026-02-19 23:40:47 CST,"77,78,79,80,81,81W,82,84,85,85A"
1033,20260219 23:40,41.970634093651405,-87.76321220397949,145,7570,85,Harrison,6854,False,88357731,273997329,85 -460,,1,N/A,84750,2026-02-19,2026-02-19 23:40:47 CST,"77,78,79,80,81,81W,82,84,85,85A"
1398,20260219 23:40,41.929455705122514,-87.76618957519531,178,7570,85,Harrison,24052,False,88357730,273997328,85 -453,,1,N/A,83460,2026-02-19,2026-02-19 23:40:47 CST,"77,78,79,80,81,81W,82,84,85,85A"
8210,20260219 23:40,41.93901712754194,-87.76650941138173,354,10943,85,Bryn Mawr,24299,False,88357814,273997420,85 -459,,1,N/A,84000,2026-02-19,2026-02-19 23:40:47 CST,"77,78,79,80,81,81W,82,84,85,85A"
8378,20260219 23:40,41.98344063392052,-87.76434326171875,8,10943,85,Bryn Mawr,44088,False,88357813,273997418,85 -458,,1,N/A,82860,2026-02-19,2026-02-19 23:40:47 CST,"77,78,79,80,81,81W,82,84,85,85A"
8449,20260219 23:40,41.73603439331055,-87.64675993077896,268,5569,87,Western,29086,False,88416885,273991911,87 -754,,1,N/A,83760,2026-02-19,2026-02-19 23:40:52 CST,"86,87,88,90,91,92,93,94,95,96"
8948,20260219 23:40,41.73508834838867,-87.71175842285156,268,5570,87,Cicero,46793,False,88416983,273991910,87 -714,,1,N/A,82560,2026-02-19,2026-02-19 23:40:52 CST,"86,87,88,90,91,92,93,94,95,96"
8940,20260219 23:40,41.73365020751953,-87.74108123779297,4,5571,87,91st/Commercial,1165,False,88416988,273991820,87 -759,,1,N/A,85200,2026-02-19,2026-02-19 23:40:52 CST,"86,87,88,90,91,92,93,94,95,96"
1219,20260219 23:40,41.735971089955925,-87.65086447226035,88,5571,87,91st/Commercial,26001,False,88416987,273991819,87 -762,,1,N/A,84000,2026-02-19,2026-02-19 23:40:52 CST,"86,87,88,90,91,92,93,94,95,96"
8560,20260219 23:40,41.73685706289191,-87.58487340023643,88,5571,87,91st/Commercial,44015,False,88416986,273991818,87 -761,,1,N/A,82800,2026-02-19,2026-02-19 23:40:52 CST,"86,87,88,90,91,92,93,94,95,96"
8745,20260219 23:40,41.966949462890625,-87.80712570682648,1,2944,90,Harlem Blue Line,29715,False,132,273988722,90 -457,,1,N/A,83760,2026-02-19,2026-02-19 23:40:52 CST,"86,87,88,90,91,92,93,94,95,96"
8064,20260219 23:40,41.86099647073185,-87.69574737548828,357,14118,94,Addison/Rockwell,51403,False,334,273996355,94 -666,,1,N/A,82800,2026-02-19,2026-02-19 23:40:52 CST,"86,87,88,90,91,92,93,94,95,96"
8048,20260219 23:40,41.92404155731201,-87.69739532470703,359,14118,94,Addison/Rockwell,77284,False,351,273996354,94 -623,,1,N/A,81360,2026-02-19,2026-02-19 23:40:52 CST,"86,87,88,90,91,92,93,94,95,96"
1573,20260219 23:40,41.939571380615234,-87.69793701171875,178,14119,94,74th/Damen,3883,False,343,273996438,94 -671,,1,N/A,84960,2026-02-19,2026-02-19 23:40:52 CST,"86,87,88,90,91,92,93,94,95,96"
8091,20260219 23:40,41.87104909173374,-87.69609464448074,178,14119,94,74th/Damen,31817,False,342,273996437,94 -670,,1,N/A,83640,2026-02-19,2026-02-19 23:40:52 CST,"86,87,88,90,91,92,93,94,95,96"
1572,20260219 23:40,41.80841554914202,-87.68441772460938,84,14119,94,74th/Damen,57365,False,341,273996436,94 -669,,1,N/A,82350,2026-02-19,2026-02-19 23:40:52 CST,"86,87,88,90,91,92,93,94,95,96"
8114,20260219 23:40,41.76810269239472,-87.69311765345131,175,14119,94,74th/Damen,74989,False,340,273996435,94 -668,,1,N/A,81060,2026-02-19,2026-02-19 23:40:52 CST,"86,87,88,90,91,92,93,94,95,96"
8525,20260219 23:40,41.72822952270508,-87.55169677734375,91,8146,95,92nd/Buffalo,10645,False,88427073,274116844,N5  -153,,1,N/A,84630,2026-02-19,2026-02-19 23:40:52 CST,"86,87,88,90,91,92,93,94,95,96"
8003,20260219 23:40,41.722096493369655,-87.60440183940686,24,8147,95,92nd/Buffalo,29403,False,10003807,273988292,95 -155,,1,N/A,83490,2026-02-19,2026-02-19 23:40:52 CST,"86,87,88,90,91,92,93,94,95,96"
8541,20260219 23:40,41.721331345407584,-87.65778230365954,268,10956,95,87th/Damen,35402,False,10003766,273988280,N5  -152,,1,N/A,83700,2026-02-19,2026-02-19 23:40:52 CST,"86,87,88,90,91,92,93,94,95,96"
8455,20260219 23:40,41.72309112548828,-87.68224334716797,179,29260,95,95th Red Line,7405,False,88414675,273988304,N5  -151,,1,N/A,84660,2026-02-19,2026-02-19 23:40:52 CST,"86,87,88,90,91,92,93,94,95,96"
8474,20260219 23:40,41.67839166666667,-87.680215,267,754,119,95th Red Line,0,False,126067,273994558,108 -154,,1,N/A,86520,2026-02-19,2026-02-19 23:40:57 CST,"97,100,103,106,108,111,111A,112,115,119"
8383,20260219 23:40,41.678367614746094,-87.68048858642578,266,754,119,95th Red Line,43,False,126066,273994557,119 -157,,1,N/A,85320,2026-02-19,2026-02-19 23:40:57 CST,"97,100,103,106,108,111,111A,112,115,119"
8432,20260219 23:40,41.70737353238192,-87.62026006525213,188,757,119,Western,6835,False,126168,273994651,119 -156,,1,N/A,84900,2026-02-19,2026-02-19 23:40:57 CST,"97,100,103,106,108,111,111A,112,115,119"
8638,20260219 23:40,41.87657928466797,-87.65453592936198,268,10911,126,Kedzie,11222,False,125,273984735,126 -209,,1,N/A,84450,2026-02-19,2026-02-19 23:41:02 CST,"120,121,124,125,126,134,135,136,143,146"
8898,20260219 23:40,41.87702941894531,-87.73070526123047,89,10912,126,Kedzie,11979,False,161,273984808,126 -205,,1,N/A,84690,2026-02-19,2026-02-19 23:41:02 CST,"120,121,124,125,126,134,135,136,143,146"
8845,20260219 23:40,41.86501693725586,-87.61576080322266,269,6582,146,Berwyn Red Line,2936,False,2074,273999306,22 -575,,1,N/A,84960,2026-02-19,2026-02-19 23:41:02 CST,"120,121,124,125,126,134,135,136,143,146"
4157,20260219 23:40,41.88793182373047,-87.62448120117188,2,6582,146,Berwyn Red Line,15250,False,2094,273999304,146 -562,,1,N/A,82860,2026-02-19,2026-02-19 23:41:02 CST,"120,121,124,125,126,134,135,136,143,146"
1855,20260219 23:40,41.88793182373047,-87.62448120117188,2,6582,146,Berwyn Red Line,15250,False,2095,273999305,146 -571,,1,N/A,83880,2026-02-19,2026-02-19 23:41:02 CST,"120,121,124,125,126,134,135,136,143,146"
4338,20260219 23:40,41.97174334526062,-87.65046787261963,345,6582,146,Berwyn Red Line,47813,False,2093,273999303,146 -570,,1,N/A,81900,2026-02-19,2026-02-19 23:41:02 CST,"120,121,124,125,126,134,135,136,143,146"
